ccode,country,cmark,year,pop,lpop,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig
94,COSTARICA,0,1980,2284,7.7336836,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.8210001,7.7034593,3.1441524,0
94,COSTARICA,0,1981,2354,7.7638712,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.717,7.7336836,3.1441524,0
94,COSTARICA,0,1982,2425,7.7935867,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.4189999,7.7638712,3.1441524,0
94,COSTARICA,0,1983,2498,7.8232455,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.0769999,7.7935867,3.1441524,0
94,COSTARICA,0,1984,2570,7.8516612,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.0810001,7.8232455,3.1441524,0
94,COSTARICA,0,1985,2642,7.8792915,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.2130001,7.8516612,3.1441524,0
94,COSTARICA,0,1986,2713,7.9058104,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.184,7.8792915,3.1441524,0
94,COSTARICA,0,1987,2784,7.931644,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.273,7.9058104,3.1441524,0
94,COSTARICA,0,1988,2854,7.9564767,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.335,7.931644,3.1441524,0
94,COSTARICA,0,1989,2924,7.9807076,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.345,7.9564767,3.1441524,0
94,COSTARICA,0,1990,2994,8.0043659,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.451,7.9807076,3.1441524,0
94,COSTARICA,0,1991,3064,8.0274763,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.4990001,8.0043659,3.1441524,0
94,COSTARICA,0,1992,3193,8.068716,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.4449999,8.0274763,3.1441524,0
94,COSTARICA,0,1993,3233,8.0811653,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.569,8.068716,3.1441524,0
94,COSTARICA,0,1994,3304,8.1028891,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.7131088,8.0811653,3.1441524,0
94,COSTARICA,0,1995,3374,8.1238546,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.8158441,8.1028891,3.1441524,0
94,COSTARICA,0,1996,3420,8.1373959,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.8900547,8.1238546,3.1441524,0
94,COSTARICA,0,1997,3464,8.1501789,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.8286755,8.1373959,3.1441524,0
94,COSTARICA,0,1998,3520.0601,8.1662331,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,3.9736893,8.1501789,3.1441524,0
94,COSTARICA,0,1999,,,latin america and the caribbean,0,0,1,0,0,0,0,0,22.200003,3.1441524,3810,.071090043,.23759997,.87,.07,2,.25779998,85,14,0,0,.071090043,0,0,4.2156844,8.1662331,3.1441524,0
95,PANAMA,1,1945,703,6.555357,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,,6.555357,2.5649493,0
95,PANAMA,0,1946,721,6.5806394,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,,6.555357,2.5649493,0
95,PANAMA,0,1947,739,6.605298,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.071,6.5806394,2.5649493,0
95,PANAMA,0,1948,767,6.6424866,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.102,6.605298,2.5649493,0
95,PANAMA,0,1949,788,6.669498,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.131,6.6424866,2.5649493,0
95,PANAMA,0,1950,863,6.7604146,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.169,6.669498,2.5649493,0
95,PANAMA,0,1951,888,6.7889719,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.309,6.7604146,2.5649493,0
95,PANAMA,0,1952,914,6.8178306,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.237,6.7889719,2.5649493,0
95,PANAMA,0,1953,940,6.84588,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.33,6.8178306,2.5649493,0
95,PANAMA,0,1954,965,6.872128,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.3329999,6.84588,2.5649493,0
95,PANAMA,0,1955,991,6.8987145,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.351,6.872128,2.5649493,0
95,PANAMA,0,1956,1022,6.9295168,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.362,6.8987145,2.5649493,0
95,PANAMA,0,1957,1053,6.9593987,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.404,6.9295168,2.5649493,0
95,PANAMA,0,1958,1084,6.9884133,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.493,6.9593987,2.5649493,0
95,PANAMA,0,1959,1115,7.0166097,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.487,6.9884133,2.5649493,0
95,PANAMA,0,1960,1145,7.04316,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.513,7.0166097,2.5649493,0
95,PANAMA,0,1961,1180,7.0732698,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.575,7.04316,2.5649493,0
95,PANAMA,0,1962,1215,7.1024995,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.6900001,7.0732698,2.5649493,0
95,PANAMA,0,1963,1251,7.1316986,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.78,7.1024995,2.5649493,0
95,PANAMA,0,1964,1288,7.1608458,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.886,7.1316986,2.5649493,0
95,PANAMA,0,1965,1327,7.1906762,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,1.908,7.1608458,2.5649493,0
95,PANAMA,0,1966,1366,7.2196422,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.0139999,7.1906762,2.5649493,0
95,PANAMA,0,1967,1405,7.2477927,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.1170001,7.2196422,2.5649493,0
95,PANAMA,0,1968,1446,7.2765565,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.233,7.2477927,2.5649493,0
95,PANAMA,0,1969,1488,7.3051882,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.3139999,7.2765565,2.5649493,0
95,PANAMA,0,1970,1531,7.3336763,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.434,7.3051882,2.5649493,0
95,PANAMA,0,1971,1574,7.3613753,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.5840001,7.3336763,2.5649493,0
95,PANAMA,0,1972,1618,7.3889461,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.7720001,7.3613753,2.5649493,0
95,PANAMA,0,1973,1662,7.4157772,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.855,7.3889461,2.5649493,0
95,PANAMA,0,1974,1705,7.4413204,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.9030001,7.4157772,2.5649493,0
95,PANAMA,0,1975,1748,7.4662275,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.9189999,7.4413204,2.5649493,0
95,PANAMA,0,1976,1790,7.4899707,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.8840001,7.4662275,2.5649493,0
95,PANAMA,0,1977,1831,7.5126176,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.8540001,7.4899707,2.5649493,0
95,PANAMA,0,1978,1872,7.5347629,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.793,7.5126176,2.5649493,0
95,PANAMA,0,1979,1914,7.5569506,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.0039999,7.5347629,2.5649493,0
95,PANAMA,0,1980,1956,7.5786567,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.062,7.5569506,2.5649493,0
95,PANAMA,0,1981,1999,7.6004024,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.392,7.5786567,2.5649493,0
95,PANAMA,0,1982,2043,7.6221747,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.4920001,7.6004024,2.5649493,0
95,PANAMA,0,1983,2088,7.6439619,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.5929999,7.6221747,2.5649493,0
95,PANAMA,0,1984,2134,7.6657534,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.48,7.6439619,2.5649493,0
95,PANAMA,0,1985,2180,7.6870804,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.437,7.6657534,2.5649493,0
95,PANAMA,0,1986,2227,7.7084107,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.4990001,7.6870804,2.5649493,0
95,PANAMA,0,1987,2274,7.7292957,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.5320001,7.7084107,2.5649493,0
95,PANAMA,0,1988,2322,7.7501841,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.5380001,7.7292957,2.5649493,0
95,PANAMA,0,1989,2370,7.7706451,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.8110001,7.7501841,2.5649493,0
95,PANAMA,0,1990,2418,7.7906961,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.7850001,7.7706451,2.5649493,0
95,PANAMA,0,1991,2466,7.8103528,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,2.888,7.7906961,2.5649493,0
95,PANAMA,0,1992,2515,7.8300281,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.1029999,7.8103528,2.5649493,0
95,PANAMA,0,1993,2539,7.8395257,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.332,7.8300281,2.5649493,0
95,PANAMA,0,1994,2585.24,7.8575735,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.4492254,7.8395257,2.5649493,0
95,PANAMA,0,1995,2631,7.8751192,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.4840815,7.8575735,2.5649493,0
95,PANAMA,0,1996,2674,7.8913307,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.4834526,7.8751192,2.5649493,0
95,PANAMA,0,1997,2719,7.9080195,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.5237672,7.8913307,2.5649493,0
95,PANAMA,0,1998,2767,7.925519,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.6206052,7.9080195,2.5649493,0
95,PANAMA,0,1999,,,latin america and the caribbean,0,0,1,0,0,0,0,0,11.999999,2.5649493,3475,.26085156,.50669998,.68000001,.13,4,.255,85,15,0,0,.26085156,0,0,3.716644,7.925519,2.5649493,0
100,COLOMBIA,1,1945,10151,9.2253275,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,0,0,1.339,9.2253275,3.6402142,1
100,COLOMBIA,0,1946,10378,9.2474432,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,0,0,1.339,9.2253275,3.6402142,1
100,COLOMBIA,0,1947,10609,9.2694578,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,0,0,1.381,9.2474432,3.6402142,1
100,COLOMBIA,0,1948,10845,9.2914591,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,0,1,1.414,9.2694578,3.6402142,1
100,COLOMBIA,0,1949,11087,9.3135281,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.4450001,9.2914591,3.6402142,1
100,COLOMBIA,0,1950,11596,9.3584156,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.483,9.3135281,3.6402142,1
100,COLOMBIA,0,1951,11956,9.3889885,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.503,9.3584156,3.6402142,1
100,COLOMBIA,0,1952,12315,9.4185734,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.48,9.3889885,3.6402142,1
100,COLOMBIA,0,1953,12672,9.4471502,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.526,9.4185734,3.6402142,1
100,COLOMBIA,0,1954,13032,9.4751635,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.602,9.4471502,3.6402142,1
100,COLOMBIA,0,1955,13389,9.5021887,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.705,9.4751635,3.6402142,1
100,COLOMBIA,0,1956,13819,9.5338001,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.728,9.5021887,3.6402142,1
100,COLOMBIA,0,1957,14248,9.5643721,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.709,9.5338001,3.6402142,1
100,COLOMBIA,0,1958,14678,9.5941048,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.655,9.5643721,3.6402142,1
100,COLOMBIA,0,1959,15107,9.6229134,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.612,9.5941048,3.6402142,1
100,COLOMBIA,0,1960,15754,9.6648493,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.655,9.6229134,3.6402142,1
100,COLOMBIA,0,1961,16275,9.6973858,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.684,9.6648493,3.6402142,1
100,COLOMBIA,0,1962,16815,9.7300262,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.734,9.6973858,3.6402142,1
100,COLOMBIA,0,1963,17868,9.7907667,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,1,1.768,9.7300262,3.6402142,1
100,COLOMBIA,0,1964,17906,9.7928915,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.728,9.7907667,3.6402142,1
100,COLOMBIA,0,1965,18489,9.8249311,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.8609999,9.7928915,3.6402142,1
100,COLOMBIA,0,1966,19022,9.8533516,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.816,9.8249311,3.6402142,1
100,COLOMBIA,0,1967,19618,9.884203,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.915,9.8533516,3.6402142,1
100,COLOMBIA,0,1968,20179,9.9123974,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.88,9.884203,3.6402142,1
100,COLOMBIA,0,1969,20647,9.9353256,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,1.957,9.9123974,3.6402142,1
100,COLOMBIA,0,1970,21360,9.9692755,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.043,9.9353256,3.6402142,1
100,COLOMBIA,0,1971,21871,9.9929171,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.1400001,9.9692755,3.6402142,1
100,COLOMBIA,0,1972,22350,10.014582,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.234,9.9929171,3.6402142,1
100,COLOMBIA,0,1973,22812,10.035042,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.3369999,10.014582,3.6402142,1
100,COLOMBIA,0,1974,23282,10.055436,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.4400001,10.035042,3.6402142,1
100,COLOMBIA,0,1975,23776,10.076432,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.5109999,10.055436,3.6402142,1
100,COLOMBIA,0,1976,24291,10.097861,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.5039999,10.076432,3.6402142,1
100,COLOMBIA,0,1977,24828,10.119727,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.592,10.097861,3.6402142,1
100,COLOMBIA,0,1978,25383,10.141835,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.648,10.119727,3.6402142,1
100,COLOMBIA,0,1979,25950,10.163927,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.7969999,10.141835,3.6402142,1
100,COLOMBIA,0,1980,26525,10.185843,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.878,10.163927,3.6402142,1
100,COLOMBIA,0,1981,27109,10.207621,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.9460001,10.185843,3.6402142,1
100,COLOMBIA,0,1982,27703,10.229296,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.967,10.207621,3.6402142,1
100,COLOMBIA,0,1983,28301,10.250652,latin america and the caribbean,0,0,1,0,0,0,0,0,37.099998,3.6402142,5750,.060152709,.65600002,.5,.25,1,.18000001,90,10,0,0,.060152709,1,0,2.9430001,10.229296,3.6402142,1
