ccode,country,cmark,year,polity2,polity2l,instab,anocl,deml
450,LIBERIA,0,1979,-6,-6,0,0,0
450,LIBERIA,0,1980,-7,-6,0,0,0
450,LIBERIA,0,1981,-7,-7,0,0,0
450,LIBERIA,0,1982,-7,-7,0,0,0
450,LIBERIA,0,1983,-7,-7,0,0,0
450,LIBERIA,0,1984,-6,-7,0,0,0
450,LIBERIA,0,1985,-6,-6,0,0,0
450,LIBERIA,0,1986,-6,-6,0,0,0
450,LIBERIA,0,1987,-6,-6,0,0,0
450,LIBERIA,0,1988,-6,-6,0,0,0
450,LIBERIA,0,1989,-6,-6,0,0,0
450,LIBERIA,0,1990,0,-6,0,0,0
450,LIBERIA,0,1991,0,0,1,1,0
450,LIBERIA,0,1992,0,0,1,1,0
450,LIBERIA,0,1993,0,0,1,1,0
450,LIBERIA,0,1994,0,0,1,1,0
450,LIBERIA,0,1995,0,0,1,1,0
450,LIBERIA,0,1996,0,0,1,1,0
450,LIBERIA,0,1997,0,0,1,1,0
450,LIBERIA,0,1998,0,0,1,1,0
450,LIBERIA,0,1999,0,0,1,1,0
451,SIERRA LEONE,1,1961,6,6,0,0,1
451,SIERRA LEONE,0,1962,6,6,0,0,1
451,SIERRA LEONE,0,1963,6,6,0,0,1
451,SIERRA LEONE,0,1964,6,6,0,0,1
451,SIERRA LEONE,0,1965,6,6,0,0,1
451,SIERRA LEONE,0,1966,6,6,0,0,1
451,SIERRA LEONE,0,1967,-7,6,0,0,1
451,SIERRA LEONE,0,1968,1,-7,1,0,0
451,SIERRA LEONE,0,1969,1,1,1,1,0
451,SIERRA LEONE,0,1970,1,1,1,1,0
451,SIERRA LEONE,0,1971,-6,1,1,1,0
451,SIERRA LEONE,0,1972,-6,-6,1,0,0
451,SIERRA LEONE,0,1973,-6,-6,1,0,0
451,SIERRA LEONE,0,1974,-6,-6,1,0,0
451,SIERRA LEONE,0,1975,-6,-6,0,0,0
451,SIERRA LEONE,0,1976,-6,-6,0,0,0
451,SIERRA LEONE,0,1977,-6,-6,0,0,0
451,SIERRA LEONE,0,1978,-7,-6,0,0,0
451,SIERRA LEONE,0,1979,-7,-7,0,0,0
451,SIERRA LEONE,0,1980,-7,-7,0,0,0
451,SIERRA LEONE,0,1981,-7,-7,0,0,0
451,SIERRA LEONE,0,1982,-7,-7,0,0,0
451,SIERRA LEONE,0,1983,-7,-7,0,0,0
451,SIERRA LEONE,0,1984,-7,-7,0,0,0
451,SIERRA LEONE,0,1985,-7,-7,0,0,0
451,SIERRA LEONE,0,1986,-7,-7,0,0,0
451,SIERRA LEONE,0,1987,-7,-7,0,0,0
451,SIERRA LEONE,0,1988,-7,-7,0,0,0
451,SIERRA LEONE,0,1989,-7,-7,0,0,0
451,SIERRA LEONE,0,1990,-7,-7,0,0,0
451,SIERRA LEONE,0,1991,-6,-7,0,0,0
451,SIERRA LEONE,0,1992,-7,-6,0,0,0
451,SIERRA LEONE,0,1993,-7,-7,0,0,0
451,SIERRA LEONE,0,1994,-7,-7,0,0,0
451,SIERRA LEONE,0,1995,-7,-7,0,0,0
451,SIERRA LEONE,0,1996,4,-7,0,0,0
451,SIERRA LEONE,0,1997,0,4,1,1,0
451,SIERRA LEONE,0,1998,0,0,1,1,0
451,SIERRA LEONE,0,1999,0,0,1,1,0
452,GHANA,1,1957,,,0,,
452,GHANA,0,1958,,,0,,
452,GHANA,0,1959,,,,,
452,GHANA,0,1960,-8,,,,
452,GHANA,0,1961,-8,-8,0,0,0
452,GHANA,0,1962,-9,-8,0,0,0
452,GHANA,0,1963,-9,-9,0,0,0
452,GHANA,0,1964,-9,-9,0,0,0
452,GHANA,0,1965,-9,-9,0,0,0
452,GHANA,0,1966,-7,-9,0,0,0
452,GHANA,0,1967,-7,-7,0,0,0
452,GHANA,0,1968,-7,-7,0,0,0
452,GHANA,0,1969,-2,-7,0,0,0
452,GHANA,0,1970,3,-2,1,1,0
452,GHANA,0,1971,3,3,1,1,0
452,GHANA,0,1972,-7,3,1,1,0
452,GHANA,0,1973,-7,-7,1,0,0
452,GHANA,0,1974,-7,-7,1,0,0
452,GHANA,0,1975,-7,-7,1,0,0
452,GHANA,0,1976,-7,-7,0,0,0
452,GHANA,0,1977,-7,-7,0,0,0
452,GHANA,0,1978,0,-7,0,0,0
452,GHANA,0,1979,6,0,1,1,0
452,GHANA,0,1980,6,6,1,0,1
452,GHANA,0,1981,-1,6,1,0,1
452,GHANA,0,1982,-7,-1,1,1,0
452,GHANA,0,1983,-7,-7,1,0,0
452,GHANA,0,1984,-7,-7,1,0,0
452,GHANA,0,1985,-7,-7,1,0,0
452,GHANA,0,1986,-7,-7,0,0,0
452,GHANA,0,1987,-7,-7,0,0,0
452,GHANA,0,1988,-7,-7,0,0,0
452,GHANA,0,1989,-7,-7,0,0,0
452,GHANA,0,1990,-7,-7,0,0,0
452,GHANA,0,1991,-4,-7,0,0,0
452,GHANA,0,1992,-1,-4,1,1,0
452,GHANA,0,1993,-1,-1,1,1,0
452,GHANA,0,1994,-1,-1,1,1,0
452,GHANA,0,1995,-1,-1,1,1,0
452,GHANA,0,1996,2,-1,0,1,0
452,GHANA,0,1997,2,2,1,1,0
452,GHANA,0,1998,2,2,1,1,0
452,GHANA,0,1999,2,2,1,1,0
461,TOGO,1,1960,-6,-6,0,0,0
461,TOGO,0,1961,-6,-6,0,0,0
461,TOGO,0,1962,-6,-6,0,0,0
461,TOGO,0,1963,-6,-6,0,0,0
461,TOGO,0,1964,-6,-6,0,0,0
461,TOGO,0,1965,-6,-6,0,0,0
461,TOGO,0,1966,-6,-6,0,0,0
461,TOGO,0,1967,-7,-6,0,0,0
461,TOGO,0,1968,-7,-7,0,0,0
461,TOGO,0,1969,-7,-7,0,0,0
461,TOGO,0,1970,-7,-7,0,0,0
461,TOGO,0,1971,-7,-7,0,0,0
461,TOGO,0,1972,-7,-7,0,0,0
461,TOGO,0,1973,-7,-7,0,0,0
461,TOGO,0,1974,-7,-7,0,0,0
461,TOGO,0,1975,-7,-7,0,0,0
461,TOGO,0,1976,-7,-7,0,0,0
461,TOGO,0,1977,-7,-7,0,0,0
461,TOGO,0,1978,-7,-7,0,0,0
461,TOGO,0,1979,-7,-7,0,0,0
461,TOGO,0,1980,-7,-7,0,0,0
461,TOGO,0,1981,-7,-7,0,0,0
461,TOGO,0,1982,-7,-7,0,0,0
461,TOGO,0,1983,-7,-7,0,0,0
461,TOGO,0,1984,-7,-7,0,0,0
461,TOGO,0,1985,-7,-7,0,0,0
461,TOGO,0,1986,-7,-7,0,0,0
461,TOGO,0,1987,-7,-7,0,0,0
461,TOGO,0,1988,-7,-7,0,0,0
461,TOGO,0,1989,-7,-7,0,0,0
461,TOGO,0,1990,-7,-7,0,0,0
461,TOGO,0,1991,-5,-7,0,0,0
461,TOGO,0,1992,-3,-5,1,1,0
461,TOGO,0,1993,-2,-3,1,1,0
461,TOGO,0,1994,-2,-2,1,1,0
461,TOGO,0,1995,-2,-2,1,1,0
461,TOGO,0,1996,-2,-2,0,1,0
461,TOGO,0,1997,-2,-2,0,1,0
461,TOGO,0,1998,-2,-2,0,1,0
461,TOGO,0,1999,-2,-2,0,1,0
471,CAMEROON,1,1960,-6,-6,0,0,0
471,CAMEROON,0,1961,-6,-6,0,0,0
471,CAMEROON,0,1962,-6,-6,0,0,0
471,CAMEROON,0,1963,-6,-6,0,0,0
471,CAMEROON,0,1964,-6,-6,0,0,0
471,CAMEROON,0,1965,-6,-6,0,0,0
471,CAMEROON,0,1966,-7,-6,0,0,0
471,CAMEROON,0,1967,-7,-7,0,0,0
471,CAMEROON,0,1968,-7,-7,0,0,0
471,CAMEROON,0,1969,-7,-7,0,0,0
471,CAMEROON,0,1970,-7,-7,0,0,0
471,CAMEROON,0,1971,-7,-7,0,0,0
471,CAMEROON,0,1972,-8,-7,0,0,0
471,CAMEROON,0,1973,-8,-8,0,0,0
471,CAMEROON,0,1974,-8,-8,0,0,0
471,CAMEROON,0,1975,-8,-8,0,0,0
471,CAMEROON,0,1976,-8,-8,0,0,0
471,CAMEROON,0,1977,-8,-8,0,0,0
471,CAMEROON,0,1978,-8,-8,0,0,0
471,CAMEROON,0,1979,-8,-8,0,0,0
471,CAMEROON,0,1980,-8,-8,0,0,0
471,CAMEROON,0,1981,-8,-8,0,0,0
471,CAMEROON,0,1982,-7,-8,0,0,0
471,CAMEROON,0,1983,-8,-7,0,0,0
471,CAMEROON,0,1984,-8,-8,0,0,0
471,CAMEROON,0,1985,-8,-8,0,0,0
471,CAMEROON,0,1986,-8,-8,0,0,0
471,CAMEROON,0,1987,-8,-8,0,0,0
471,CAMEROON,0,1988,-8,-8,0,0,0
471,CAMEROON,0,1989,-8,-8,0,0,0
471,CAMEROON,0,1990,-8,-8,0,0,0
471,CAMEROON,0,1991,-8,-8,0,0,0
471,CAMEROON,0,1992,-4,-8,0,0,0
471,CAMEROON,0,1993,-4,-4,1,1,0
471,CAMEROON,0,1994,-4,-4,1,1,0
471,CAMEROON,0,1995,-4,-4,1,1,0
471,CAMEROON,0,1996,-4,-4,0,1,0
471,CAMEROON,0,1997,-4,-4,0,1,0
471,CAMEROON,0,1998,-4,-4,0,1,0
471,CAMEROON,0,1999,-4,-4,0,1,0
475,NIGERIA,1,1960,8,8,0,0,1
475,NIGERIA,0,1961,8,8,0,0,1
475,NIGERIA,0,1962,8,8,0,0,1
475,NIGERIA,0,1963,8,8,0,0,1
475,NIGERIA,0,1964,7,8,0,0,1
475,NIGERIA,0,1965,7,7,0,0,1
475,NIGERIA,0,1966,-7,7,0,0,1
475,NIGERIA,0,1967,-7,-7,1,0,0
475,NIGERIA,0,1968,-7,-7,1,0,0
475,NIGERIA,0,1969,-7,-7,1,0,0
475,NIGERIA,0,1970,-7,-7,0,0,0
475,NIGERIA,0,1971,-7,-7,0,0,0
475,NIGERIA,0,1972,-7,-7,0,0,0
475,NIGERIA,0,1973,-7,-7,0,0,0
475,NIGERIA,0,1974,-7,-7,0,0,0
475,NIGERIA,0,1975,-7,-7,0,0,0
475,NIGERIA,0,1976,-7,-7,0,0,0
475,NIGERIA,0,1977,-7,-7,0,0,0
475,NIGERIA,0,1978,0,-7,0,0,0
475,NIGERIA,0,1979,7,0,1,1,0
475,NIGERIA,0,1980,7,7,1,0,1
475,NIGERIA,0,1981,7,7,1,0,1
475,NIGERIA,0,1982,7,7,1,0,1
475,NIGERIA,0,1983,7,7,0,0,1
475,NIGERIA,0,1984,-7,7,0,0,1
475,NIGERIA,0,1985,-7,-7,1,0,0
475,NIGERIA,0,1986,-7,-7,1,0,0
475,NIGERIA,0,1987,-7,-7,1,0,0
475,NIGERIA,0,1988,-7,-7,0,0,0
475,NIGERIA,0,1989,-5,-7,0,0,0
475,NIGERIA,0,1990,-5,-5,0,1,0
475,NIGERIA,0,1991,-5,-5,0,1,0
475,NIGERIA,0,1992,-5,-5,0,1,0
475,NIGERIA,0,1993,-7,-5,0,1,0
475,NIGERIA,0,1994,-7,-7,0,0,0
475,NIGERIA,0,1995,-6,-7,0,0,0
475,NIGERIA,0,1996,-6,-6,0,0,0
475,NIGERIA,0,1997,-6,-6,0,0,0
475,NIGERIA,0,1998,-1,-6,0,0,0
475,NIGERIA,0,1999,4,-1,1,1,0
481,GABON,1,1960,-7,-7,0,0,0
481,GABON,0,1961,-7,-7,0,0,0
481,GABON,0,1962,-7,-7,0,0,0
481,GABON,0,1963,-7,-7,0,0,0
481,GABON,0,1964,-7,-7,0,0,0
481,GABON,0,1965,-7,-7,0,0,0
481,GABON,0,1966,-7,-7,0,0,0
481,GABON,0,1967,-7,-7,0,0,0
481,GABON,0,1968,-9,-7,0,0,0
481,GABON,0,1969,-9,-9,0,0,0
481,GABON,0,1970,-9,-9,0,0,0
481,GABON,0,1971,-9,-9,0,0,0
481,GABON,0,1972,-9,-9,0,0,0
481,GABON,0,1973,-9,-9,0,0,0
481,GABON,0,1974,-9,-9,0,0,0
481,GABON,0,1975,-9,-9,0,0,0
481,GABON,0,1976,-9,-9,0,0,0
481,GABON,0,1977,-9,-9,0,0,0
481,GABON,0,1978,-9,-9,0,0,0
481,GABON,0,1979,-9,-9,0,0,0
481,GABON,0,1980,-9,-9,0,0,0
481,GABON,0,1981,-9,-9,0,0,0
481,GABON,0,1982,-9,-9,0,0,0
481,GABON,0,1983,-9,-9,0,0,0
481,GABON,0,1984,-9,-9,0,0,0
481,GABON,0,1985,-9,-9,0,0,0
481,GABON,0,1986,-9,-9,0,0,0
481,GABON,0,1987,-9,-9,0,0,0
481,GABON,0,1988,-9,-9,0,0,0
481,GABON,0,1989,-9,-9,0,0,0
481,GABON,0,1990,-6,-9,0,0,0
481,GABON,0,1991,-4,-6,1,0,0
481,GABON,0,1992,-4,-4,1,1,0
481,GABON,0,1993,-4,-4,1,1,0
481,GABON,0,1994,-4,-4,0,1,0
481,GABON,0,1995,-4,-4,0,1,0
481,GABON,0,1996,-4,-4,0,1,0
481,GABON,0,1997,-4,-4,0,1,0
481,GABON,0,1998,-4,-4,0,1,0
481,GABON,0,1999,-4,-4,0,1,0
482,CENTRAL AFRICAN REP.,1,1960,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1961,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1962,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1963,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1964,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1965,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1966,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1967,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1968,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1969,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1970,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1971,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1972,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1973,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1974,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1975,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1976,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1977,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1978,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1979,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1980,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1981,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1982,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1983,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1984,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1985,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1986,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1987,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1988,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1989,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1990,-7,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1991,-6,-7,0,0,0
482,CENTRAL AFRICAN REP.,0,1992,-6,-6,0,0,0
482,CENTRAL AFRICAN REP.,0,1993,6,-6,0,0,0
482,CENTRAL AFRICAN REP.,0,1994,6,6,1,0,1
482,CENTRAL AFRICAN REP.,0,1995,6,6,1,0,1
482,CENTRAL AFRICAN REP.,0,1996,6,6,1,0,1
482,CENTRAL AFRICAN REP.,0,1997,6,6,0,0,1
482,CENTRAL AFRICAN REP.,0,1998,6,6,0,0,1
482,CENTRAL AFRICAN REP.,0,1999,6,6,0,0,1
483,CHAD,1,1960,-9,-9,0,0,0
483,CHAD,0,1961,-9,-9,0,0,0
483,CHAD,0,1962,-9,-9,0,0,0
483,CHAD,0,1963,-9,-9,0,0,0
483,CHAD,0,1964,-9,-9,0,0,0
483,CHAD,0,1965,-9,-9,0,0,0
483,CHAD,0,1966,-9,-9,0,0,0
483,CHAD,0,1967,-9,-9,0,0,0
483,CHAD,0,1968,-9,-9,0,0,0
483,CHAD,0,1969,-9,-9,0,0,0
483,CHAD,0,1970,-9,-9,0,0,0
483,CHAD,0,1971,-9,-9,0,0,0
483,CHAD,0,1972,-9,-9,0,0,0
483,CHAD,0,1973,-9,-9,0,0,0
483,CHAD,0,1974,-9,-9,0,0,0
483,CHAD,0,1975,-7,-9,0,0,0
483,CHAD,0,1976,-7,-7,0,0,0
483,CHAD,0,1977,-7,-7,0,0,0
483,CHAD,0,1978,-3,-7,0,0,0
483,CHAD,0,1979,0,-3,1,1,0
483,CHAD,0,1980,0,0,1,1,0
483,CHAD,0,1981,0,0,1,1,0
483,CHAD,0,1982,0,0,1,1,0
483,CHAD,0,1983,0,0,1,1,0
483,CHAD,0,1984,-4,0,1,1,0
483,CHAD,0,1985,-7,-4,1,1,0
483,CHAD,0,1986,-7,-7,1,0,0
483,CHAD,0,1987,-7,-7,1,0,0
483,CHAD,0,1988,-7,-7,1,0,0
483,CHAD,0,1989,-7,-7,0,0,0
483,CHAD,0,1990,-7,-7,0,0,0
483,CHAD,0,1991,-5,-7,0,0,0
483,CHAD,0,1992,-4,-5,1,1,0
483,CHAD,0,1993,-4,-4,1,1,0
483,CHAD,0,1994,-4,-4,1,1,0
483,CHAD,0,1995,-4,-4,0,1,0
483,CHAD,0,1996,-2,-4,0,1,0
483,CHAD,0,1997,-2,-2,0,1,0
483,CHAD,0,1998,-2,-2,0,1,0
483,CHAD,0,1999,-2,-2,0,1,0
484,CONGO,1,1960,4,4,0,1,0
484,CONGO,0,1961,4,4,0,1,0
484,CONGO,0,1962,4,4,0,1,0
484,CONGO,0,1963,-7,4,0,1,0
484,CONGO,0,1964,-7,-7,1,0,0
484,CONGO,0,1965,-7,-7,1,0,0
484,CONGO,0,1966,-7,-7,1,0,0
484,CONGO,0,1967,-7,-7,0,0,0
484,CONGO,0,1968,-7,-7,0,0,0
484,CONGO,0,1969,-7,-7,0,0,0
484,CONGO,0,1970,-7,-7,0,0,0
484,CONGO,0,1971,-7,-7,0,0,0
484,CONGO,0,1972,-7,-7,0,0,0
484,CONGO,0,1973,-7,-7,0,0,0
484,CONGO,0,1974,-7,-7,0,0,0
484,CONGO,0,1975,-7,-7,0,0,0
484,CONGO,0,1976,-7,-7,0,0,0
484,CONGO,0,1977,-7,-7,0,0,0
484,CONGO,0,1978,-7,-7,0,0,0
484,CONGO,0,1979,-8,-7,0,0,0
484,CONGO,0,1980,-8,-8,0,0,0
484,CONGO,0,1981,-8,-8,0,0,0
484,CONGO,0,1982,-8,-8,0,0,0
484,CONGO,0,1983,-8,-8,0,0,0
484,CONGO,0,1984,-8,-8,0,0,0
484,CONGO,0,1985,-8,-8,0,0,0
484,CONGO,0,1986,-8,-8,0,0,0
484,CONGO,0,1987,-8,-8,0,0,0
484,CONGO,0,1988,-8,-8,0,0,0
484,CONGO,0,1989,-8,-8,0,0,0
484,CONGO,0,1990,-8,-8,0,0,0
484,CONGO,0,1991,-1,-8,0,0,0
484,CONGO,0,1992,5,-1,1,1,0
484,CONGO,0,1993,5,5,1,1,0
484,CONGO,0,1994,5,5,1,1,0
484,CONGO,0,1995,5,5,1,1,0
484,CONGO,0,1996,5,5,0,1,0
484,CONGO,0,1997,-6,5,0,1,0
484,CONGO,0,1998,-6,-6,1,0,0
484,CONGO,0,1999,-6,-6,1,0,0
490,DEM. REP. CONGO,1,1960,0,0,0,1,0
490,DEM. REP. CONGO,0,1961,0,0,1,1,0
490,DEM. REP. CONGO,0,1962,0,0,1,1,0
490,DEM. REP. CONGO,0,1963,-3,0,1,1,0
490,DEM. REP. CONGO,0,1964,-6,-3,1,1,0
490,DEM. REP. CONGO,0,1965,-9,-6,1,0,0
490,DEM. REP. CONGO,0,1966,-9,-9,1,0,0
490,DEM. REP. CONGO,0,1967,-9,-9,1,0,0
490,DEM. REP. CONGO,0,1968,-9,-9,1,0,0
490,DEM. REP. CONGO,0,1969,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1970,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1971,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1972,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1973,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1974,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1975,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1976,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1977,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1978,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1979,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1980,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1981,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1982,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1983,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1984,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1985,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1986,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1987,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1988,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1989,-9,-9,0,0,0
490,DEM. REP. CONGO,0,1990,-8,-9,0,0,0
490,DEM. REP. CONGO,0,1991,-8,-8,0,0,0
490,DEM. REP. CONGO,0,1992,0,-8,0,0,0
490,DEM. REP. CONGO,0,1993,0,0,1,1,0
490,DEM. REP. CONGO,0,1994,0,0,1,1,0
490,DEM. REP. CONGO,0,1995,0,0,1,1,0
490,DEM. REP. CONGO,0,1996,0,0,1,1,0
490,DEM. REP. CONGO,0,1997,0,0,1,1,0
490,DEM. REP. CONGO,0,1998,0,0,1,1,0
490,DEM. REP. CONGO,0,1999,0,0,1,1,0
500,UGANDA,1,1962,7,7,0,0,1
500,UGANDA,0,1963,7,7,0,0,1
500,UGANDA,0,1964,7,7,0,0,1
500,UGANDA,0,1965,7,7,0,0,1
500,UGANDA,0,1966,0,7,0,0,1
500,UGANDA,0,1967,-6,0,1,1,0
500,UGANDA,0,1968,-6,-6,1,0,0
500,UGANDA,0,1969,-7,-6,1,0,0
500,UGANDA,0,1970,-7,-7,1,0,0
500,UGANDA,0,1971,-7,-7,0,0,0
500,UGANDA,0,1972,-7,-7,0,0,0
500,UGANDA,0,1973,-7,-7,0,0,0
500,UGANDA,0,1974,-7,-7,0,0,0
500,UGANDA,0,1975,-7,-7,0,0,0
500,UGANDA,0,1976,-7,-7,0,0,0
500,UGANDA,0,1977,-7,-7,0,0,0
500,UGANDA,0,1978,-7,-7,0,0,0
500,UGANDA,0,1979,,-7,0,0,0
500,UGANDA,0,1980,3,,0,,
500,UGANDA,0,1981,3,3,0,1,0
500,UGANDA,0,1982,3,3,0,1,0
500,UGANDA,0,1983,3,3,0,1,0
500,UGANDA,0,1984,3,3,0,1,0
500,UGANDA,0,1985,0,3,0,1,0
500,UGANDA,0,1986,-7,0,1,1,0
500,UGANDA,0,1987,-7,-7,1,0,0
500,UGANDA,0,1988,-7,-7,1,0,0
500,UGANDA,0,1989,-7,-7,1,0,0
500,UGANDA,0,1990,-7,-7,0,0,0
500,UGANDA,0,1991,-7,-7,0,0,0
500,UGANDA,0,1992,-7,-7,0,0,0
500,UGANDA,0,1993,-4,-7,0,0,0
500,UGANDA,0,1994,-4,-4,1,1,0
500,UGANDA,0,1995,-4,-4,1,1,0
500,UGANDA,0,1996,-4,-4,1,1,0
500,UGANDA,0,1997,-4,-4,0,1,0
500,UGANDA,0,1998,-4,-4,0,1,0
500,UGANDA,0,1999,-4,-4,0,1,0
501,KENYA,1,1963,2,2,0,1,0
501,KENYA,0,1964,2,2,0,1,0
501,KENYA,0,1965,2,2,0,1,0
501,KENYA,0,1966,0,2,0,1,0
501,KENYA,0,1967,0,0,0,1,0
501,KENYA,0,1968,0,0,0,1,0
501,KENYA,0,1969,-7,0,0,1,0
501,KENYA,0,1970,-7,-7,1,0,0
501,KENYA,0,1971,-7,-7,1,0,0
501,KENYA,0,1972,-7,-7,1,0,0
501,KENYA,0,1973,-7,-7,0,0,0
501,KENYA,0,1974,-7,-7,0,0,0
501,KENYA,0,1975,-7,-7,0,0,0
501,KENYA,0,1976,-7,-7,0,0,0
501,KENYA,0,1977,-7,-7,0,0,0
501,KENYA,0,1978,-7,-7,0,0,0
501,KENYA,0,1979,-6,-7,0,0,0
501,KENYA,0,1980,-6,-6,0,0,0
501,KENYA,0,1981,-6,-6,0,0,0
501,KENYA,0,1982,-7,-6,0,0,0
501,KENYA,0,1983,-7,-7,0,0,0
501,KENYA,0,1984,-7,-7,0,0,0
501,KENYA,0,1985,-7,-7,0,0,0
501,KENYA,0,1986,-7,-7,0,0,0
501,KENYA,0,1987,-7,-7,0,0,0
501,KENYA,0,1988,-7,-7,0,0,0
501,KENYA,0,1989,-7,-7,0,0,0
501,KENYA,0,1990,-7,-7,0,0,0
501,KENYA,0,1991,-5,-7,0,0,0
501,KENYA,0,1992,-5,-5,0,1,0
501,KENYA,0,1993,-5,-5,0,1,0
501,KENYA,0,1994,-5,-5,0,1,0
501,KENYA,0,1995,-5,-5,0,1,0
501,KENYA,0,1996,-5,-5,0,1,0
501,KENYA,0,1997,-2,-5,0,1,0
501,KENYA,0,1998,-2,-2,1,1,0
501,KENYA,0,1999,-2,-2,1,1,0
510,TANZANIA,1,1961,-7,-7,0,0,0
510,TANZANIA,0,1962,-7,-7,0,0,0
510,TANZANIA,0,1963,-7,-7,0,0,0
510,TANZANIA,0,1964,-7,-7,0,0,0
510,TANZANIA,0,1965,-7,-7,0,0,0
510,TANZANIA,0,1966,-7,-7,0,0,0
510,TANZANIA,0,1967,-7,-7,0,0,0
510,TANZANIA,0,1968,-7,-7,0,0,0
510,TANZANIA,0,1969,-7,-7,0,0,0
510,TANZANIA,0,1970,-7,-7,0,0,0
510,TANZANIA,0,1971,-7,-7,0,0,0
510,TANZANIA,0,1972,-7,-7,0,0,0
510,TANZANIA,0,1973,-7,-7,0,0,0
510,TANZANIA,0,1974,-7,-7,0,0,0
510,TANZANIA,0,1975,-7,-7,0,0,0
510,TANZANIA,0,1976,-7,-7,0,0,0
510,TANZANIA,0,1977,-7,-7,0,0,0
510,TANZANIA,0,1978,-7,-7,0,0,0
510,TANZANIA,0,1979,-7,-7,0,0,0
510,TANZANIA,0,1980,-7,-7,0,0,0
510,TANZANIA,0,1981,-7,-7,0,0,0
510,TANZANIA,0,1982,-7,-7,0,0,0
510,TANZANIA,0,1983,-7,-7,0,0,0
510,TANZANIA,0,1984,-7,-7,0,0,0
510,TANZANIA,0,1985,-7,-7,0,0,0
510,TANZANIA,0,1986,-7,-7,0,0,0
510,TANZANIA,0,1987,-7,-7,0,0,0
510,TANZANIA,0,1988,-7,-7,0,0,0
510,TANZANIA,0,1989,-7,-7,0,0,0
510,TANZANIA,0,1990,-7,-7,0,0,0
510,TANZANIA,0,1991,-7,-7,0,0,0
510,TANZANIA,0,1992,-6,-7,0,0,0
510,TANZANIA,0,1993,-6,-6,0,0,0
510,TANZANIA,0,1994,-6,-6,0,0,0
510,TANZANIA,0,1995,-1,-6,0,0,0
510,TANZANIA,0,1996,-1,-1,1,1,0
510,TANZANIA,0,1997,-1,-1,1,1,0
510,TANZANIA,0,1998,-1,-1,1,1,0
510,TANZANIA,0,1999,-1,-1,0,1,0
516,BURUNDI,1,1962,0,0,0,1,0
516,BURUNDI,0,1963,-3,0,0,1,0
516,BURUNDI,0,1964,-3,-3,1,1,0
516,BURUNDI,0,1965,-5,-3,1,1,0
